Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
6751,25.0,0.5396,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",수수료 빅테크 가맹점 카드 김한정 영세가맹점 책정 체크카드 계좌 중소
6752,12.0,0.2601,"후보, 채용, 박, 지방, 직원, 인력, 일자리, 서울시, 공약, 시민",은행 일자리 마요 빅테크 경향신문 직원 대출 감축 창구 인력
6753,14.0,0.6032,"토스, 비바리퍼블리카, 온라인, 토스페이먼츠, 사, 토스뱅크, 가맹점, 플러스, 네이버, 보험",토스페이먼츠 가맹점 플랫폼 온라인 김민 사 김 표 페이 토스
6754,8.0,0.2795,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",은행 은행업 감축 빅테크 해고 직원 인력 아마존 일자리 대출
6755,21.0,0.6709,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",인사 영입 케이 뱅크 현대 카드 실장 선임 인재 행장
6756,12.0,0.3932,"후보, 채용, 박, 지방, 직원, 인력, 일자리, 서울시, 공약, 시민",직원 입사 한은 연봉 문화 신입 본인 밥통 철 부서
6757,25.0,0.4902,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",수수료 가맹점 빅테크 체크카드 영세가맹점 카드 중소 이체 머니 계좌
6758,2.0,0.2453,"가상화폐, 거래소, 가상통화, 비트코인, 계좌, 법, 금지, 투기, 가상자산, 자금세탁",암호화폐 협회 중국 성명 거래소 사 권 가상화폐 금지 다희
6759,10.0,0.23,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",피치 디지털 위험 중앙은행 지급결제 예방 교란 범죄 잠재력 통제
6760,8.0,0.3459,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",중국 비트코인 하락 가상화폐 협회 암호화폐 인민은행 경고 한경 코인
6761,8.0,0.6782,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",가상자산 비트코인 중국 공포 급락 금지 지수 하락 협회 직접
6762,8.0,0.6487,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 에디터 암호화폐 장기 리스크 자산 주식 소액 선물 펀드
6763,19.0,0.6953,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",모의실험 발행 한국은행 전자지갑 중앙은행 유통 테스트 방침 환수 제조
6764,25.0,0.3357,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",수수료 네이버 페이 현장 중소상공인 총액 직불 환급 스마트 스토어
6765,19.0,0.6173,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",디지털 이사 드 연준 브레이너 중국 위안 중앙은행 강조 가상자산
6766,19.0,0.3407,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",가상화폐 중앙은행 화폐 차이 여부 추적 발행 공신력 디지털 흐름
6767,8.0,0.6405,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 암호화폐 중국 자산 거래소 재현 주식 조정 유가 협회
6768,19.0,0.7426,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",한은 실험 모의실험 송금 발행 예금 가상 중앙은행 공간 내년
6769,19.0,0.6417,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",모의실험 실험 디지털 한은 착수 한국은행 발행 중앙은행 컨소시엄 입찰
6770,5.0,0.3106,"교수, 주제, 위원, 개최, 포럼, 세미나, 센터, 강조, 김, 연구원",핀테크 행사 오프라인 예정 채용 온라인 콘텐츠 체험 위원장 전시관
6771,8.0,0.6235,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 채굴 에너지 탄소 배출 재생 전기 가상자산 머스크 기후
6772,1.0,0.2296,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",핀테크 세틀뱅크 위크 코리아 가상계좌 글로벌 공감 언론 혁신 휴대폰
6773,19.0,0.6437,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",디지털 연준 중앙은행 이사 브레이너 경향신문 화폐 드 발행 주장
6774,12.0,0.3413,"후보, 채용, 박, 지방, 직원, 인력, 일자리, 서울시, 공약, 시민",지방 개정안 네이버 빅테크 전금법 전국 은행 허용 단체장 기초
6775,8.0,0.4205,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",디지털 가상화폐 비트코인 위안 이사 중국 드 브레이너 중앙은행 화폐
6776,34.0,0.4579,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",네이버 은행 보험 플랫폼 진출 카드 계좌 카카오 데이터 연구원
6777,23.0,0.3159,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",증권 디지털 증권사 앵커 자산관리 주식 모바일 지수 부족 펀드
6778,8.0,0.4081,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 가상화폐 디지털 달리오 위협 중국 코인 견제 성공 통화
6779,2.0,0.5127,"가상화폐, 거래소, 가상통화, 비트코인, 계좌, 법, 금지, 투기, 가상자산, 자금세탁",가상화폐 피해 피해자 가상자산 발행 코인 거래소 법 법안 사기
6780,19.0,0.3911,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",암호화폐 화폐 중국 디지털 발행 한국은행 비트코인 중앙은행 은행 통제
6781,6.0,0.2729,"중국, 위안, 알리바바, 구글, 알리페이, 앱, 애플, 위챗, 위안화, 인민은행",디지털 위안 중국 스마트폰 계좌 모바일 재정 지급결제 집행 위안화
6782,8.0,0.5557,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 가상화폐 코인 전문가 변동성 자산 더리 중국 움 변동
6783,15.0,0.555,"클라우드, 보안, 데이터, 데일리, 쿠콘, 글로벌, 차세대, 센터, 통합, 플랫폼",쿠콘 핀테크 마이데이터 플랫폼 데이터 위크 코리아 혁신 통신 의료
6784,34.0,0.5049,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",카드 카카오페이 후불결제 충전 한도 교통 신용 빅테크 교통카드 후불
6785,5.0,0.3856,"교수, 주제, 위원, 개최, 포럼, 세미나, 센터, 강조, 김, 연구원",자본 부회장 개최 재무 선임 위원 경영 세미나 원장 여의도
6786,32.0,0.2197,"혁신, 보험, 데이터, 심사, 위원회, 금융위, 법, 신용, 마련, 지정",공시 기후 위원 자본 강조 경영 기준 주제 리스크 데일리안
6787,28.0,0.5855,"대비, 분기, 영업, 실적, 매출, 주가, 상승, 감소, 기준, 동기",시스 골드만 삭스 할리스 영업 커머스 회복 대비 분기 매출
6788,8.0,0.5969,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 중국 가상자산 협회 코인 하락 주식 시 부총리 류허
6789,18.0,0.5979,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 카드사 종합지급결제업 계좌 앱 마이페이먼트 시행 마이데이터 카드 금융사
6790,8.0,0.4277,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",코인 베이스 골드만 삭스 변동성 암호화폐 잠재력 뉴욕 한경 생태
6791,8.0,0.4599,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",암호화폐 디지털 재무 중국 비트코인 파월 자산 코인 부 화폐
6792,8.0,0.7167,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",코인 가상화폐 도지 머스크 비트코인 트윗 피자 지폐 시바견 비판
6793,19.0,0.314,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",암호화폐 중앙은행 코인 브 디지털 화폐 거 돈 미스트 코노
6794,8.0,0.5943,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",가상자산 비트코인 중국 대출 조정 펀드 협회 자산 현지 마진
6795,10.0,0.3118,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",토스페이먼츠 가맹점 페이 쇼핑몰 토스 경향신문 구현 고민 걸 달
6796,1.0,0.1907,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",은행 온라인 디지털 코로나19 플랫폼 오프라인 카카오페이 제로페이 금액 소비
6797,15.0,0.3719,"클라우드, 보안, 데이터, 데일리, 쿠콘, 글로벌, 차세대, 센터, 통합, 플랫폼",쿠콘 데이터 마이데이터 글로벌 법인 공공 은행 센터 영업 유통
6798,21.0,0.3244,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",핀테크 데이터 은행 마이데이터 혁신 핀 오픈뱅킹 챌린지 포지티브 통신
6799,21.0,0.4759,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",행장 농협 농협은행 은행 권 영업 지점 자산 세대 코로나19
6800,34.0,0.3371,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",플랫폼 오픈 마이페이먼트 은행 계좌 보험 준비 진출 생태 선제
6801,15.0,0.3341,"클라우드, 보안, 데이터, 데일리, 쿠콘, 글로벌, 차세대, 센터, 통합, 플랫폼",핀테크 세틀뱅크 디지털 글로벌 위크 데일리 코리아 방침 부스 이상일
6802,1.0,0.6049,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",은행 통합 페이 계좌 마이페이먼트 가맹점 큐 신한 신청 플랫폼
6803,3.0,0.481,"스마트, 게임, 자동차, 현대, 콘텐츠, 제품, 삼성, 삼성전자, 판매, 로봇",로봇 배송 주행 자율 배달 서빙 로보 실증 코로나19 실외
6804,33.0,0.6297,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",중앙은행 통화 고용 금리 기준 한국은행 물가 한은 외환 돈
6805,19.0,0.6464,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",전자지갑 중앙은행 유통 디지털 모의실험 발행 조성 분산원장 제조 송금
6806,19.0,0.6817,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",모의실험 팀장 윤 성관 디지털 한은 화폐 계획 실험 테스트
6807,19.0,0.776,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",모의실험 화폐 디지털 중앙은행 실험 선정 발행 한은 방침 공개
6808,19.0,0.7764,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",모의실험 디지털 테스트 한은 한국은행 입찰 대비 중앙은행 착수 발행
6809,7.0,0.6266,"개정안, 금융위, 한은, 전금법, 국회, 청산, 빅테크, 법안, 위원회, 금융결제원",전금법 노조 개정안 은행 혁신 위원장 머니 핀테크 환영 전자금융거래법
6810,19.0,0.7852,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",한은 디지털 발행 연준 모의실험 중앙은행 용역 화폐 계획 실험
6811,19.0,0.6502,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",화폐 디지털 발행 유통 테스트 실험 한국은행 한은 송금 모의실험
6812,1.0,0.3544,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",페이 적금 출시 금리 통합 카드 지주 연 실적 계좌
6813,21.0,0.3938,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",플랫폼 은행 배달 앱 디지털 음식 네이버 덕분 대출 가상
6814,8.0,0.7863,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",코인 도지 암호화폐 비트코인 머스크 상장 베이스 폭락 테슬라 이날
6815,1.0,0.367,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",카드 페이 앱 네이버 카드사 은행 빅테크 카카오 계좌 이체
6816,19.0,0.5522,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",모의실험 네이버 데일리안 한국은행 한은 발행 네이버파이낸셜 화폐 디지털 가상
6817,1.0,0.6616,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",카드 페이 계좌 앱 신한 은행 신한페이 신용 오프라인 체크카드
6818,18.0,0.4249,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",계좌 카드 카드사 오픈뱅킹 종합지급결제업 저축 지급결제 플랫폼 학부 교수
6819,8.0,0.3874,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",암호화폐 더리 움 비트코인 알트 하드 거래소 포크 돌파 상승
6820,8.0,0.7988,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 회장 모건 다이먼 블록체인 제이미 관심 은행 저널 가상자산
6821,8.0,0.892,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 움 더리 코인 자산 누적 가상자산 조정 입 지난주
6822,19.0,0.6283,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",디시 시비 화폐 암호화폐 중앙은행 비트코인 통화 디지털 광풍 진단
6823,34.0,0.3998,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",빅테크 은행 금융사 수수료 네이버 동일 보험 주장 가맹점 카드
6824,1.0,0.4578,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",통합 페이 플랫폼 카드 큐 빅테크 금융지주 계열사 앱 지급결제
6825,34.0,0.4345,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",은행 지방 네이버 개정안 후불결제 전자금융거래법 노동조합 전국 유출 전금법
6826,10.0,0.2347,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",코인 가상화폐 청원 세금 대한민국 청년 사건 글 방침 돈
6827,1.0,0.7117,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",카드 통합 페이 가맹점 큐 작업 코드 조회 얼 리뉴
6828,8.0,0.4527,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 화폐 가상화폐 코인 수수료 발행 자산 금 캠 헤지
6829,1.0,0.4812,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",은행 지방 신한 플랫폼 카드 페이 신한페이 플랫 폼 카드사
6830,32.0,0.2778,"혁신, 보험, 데이터, 심사, 위원회, 금융위, 법, 신용, 마련, 지정",마이데이터 데이터 허가 플랫폼 심사 자산 에너지 디지털 빅테크 금융사
6831,28.0,0.4293,"대비, 분기, 영업, 실적, 매출, 주가, 상승, 감소, 기준, 동기",분기 페이팔 디지털 온라인 주당 조세일보 실적 매출 최고 로이터
6832,7.0,0.4522,"개정안, 금융위, 한은, 전금법, 국회, 청산, 빅테크, 법안, 위원회, 금융결제원",핀테크 목소리 중소 개정안 국회 법안 통과 마이페이먼트 종합지급결제사업자 위원회
6833,1.0,0.3588,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",페이 플랫폼 마이데이터 통합 카드 큐 은행 계열사 신한 앱
6834,1.0,0.294,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",금융사 통합 플랫폼 빅테크 금융지주 진출 촉발 액 일각 카카오페이
6835,6.0,0.3848,"중국, 위안, 알리바바, 구글, 알리페이, 앱, 애플, 위챗, 위안화, 인민은행",앱 인앱 구글 수수료 교수 마켓 애플 데이터 구매 토론회
6836,21.0,0.3086,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",은행 플랫폼 계열사 국민은행 기준 인수 디지털 분기 실적 당기순이익
6837,1.0,0.512,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",통합 플랫폼 페이 은행 플랫 폼 계좌 신한 빅테크 카드
6838,19.0,0.3537,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",화폐 디지털 카드 동전 지갑 세상 지폐 종이돈 비트코인 대신
6839,1.0,0.5968,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",페이 카드 은행 플랫폼 계좌 체크카드 신용 자회사 신한 증권
6840,18.0,0.3982,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",카드사 은행 오픈뱅킹 계좌 마이페이먼트 충전 금융결제원 종합지급결제업 지시 본인
6841,19.0,0.5033,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",디지털 화폐 통화 중국 션 자국 발행 중앙은행 주도 파일럿
6842,8.0,0.5172,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 암호화폐 코인 자산 상승 연구원 화폐 펀드 통화 분기
6843,8.0,0.7317,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 펀드 가상자산 디지털 모건 테슬라 넥슨 승인 화폐 최고
6844,34.0,0.5957,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",빅테크 예탁 금 은행 동일 후불결제 위원 예치 행위 계좌
6845,1.0,0.4956,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",통합 플랫폼 폼 플랫 금융지주 페이 카드 개최 마련 우리금융그룹
6846,29.0,0.3478,"협력사, 상생, 대금, 중소, 플러스, 협약, 동반성장, 코로나19, 납품, 부산",핀테크 교육 인력 양성 인턴 총장 대학교 대학 부산일보 특화
6847,21.0,0.4859,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",플랫폼 금융지주 통합 카드 페이 폼 우리은행 급성장 플랫 타임스
6848,21.0,0.4741,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",은행 통합 페이 카드 금융지주 빅테크 지급결제 플랫 폼 뱅킹
6849,21.0,0.375,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",플랫폼 카드 통합 폼 조세일보 플랫 금융지주 은행 페이 우리은행
6850,21.0,0.4063,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",페이 카드 금융지주 플랫폼 은행 우리금융그룹 통합 앱 준비 우리은행
6851,1.0,0.3927,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",페이 엘 롯데 유통 포인트 이름 통합 계획 테일 마이데이터
6852,32.0,0.2528,"혁신, 보험, 데이터, 심사, 위원회, 금융위, 법, 신용, 마련, 지정",혁신 전북 핀테크 벤처 센터 창업 선정 모바일 캐시 김용만
6853,34.0,0.7297,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",동일 빅테크 김 위원 여수 선임 디지털 금지 은행 원칙
6854,21.0,0.432,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",우리은행 금융지주 플랫폼 페이 계좌 카드 은행 통합 폼 플랫
6855,19.0,0.2191,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",블록체인 토큰 암호화폐 발행 디지털 화폐 중앙은행 플랫폼 코인 네트워크
6856,1.0,0.3991,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",플랫폼 금융지주 통합 카드 플랫 페이 폼 우리은행 마이페이먼트 입법
6857,21.0,0.364,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",그래프 넥 전문 데이터 비트 나인 글로벌 증권 플랫폼 이원일
6858,3.0,0.7302,"스마트, 게임, 자동차, 현대, 콘텐츠, 제품, 삼성, 삼성전자, 판매, 로봇",삼성전자 삼성 키오스 커피 스마트 카페 전국 설치 주문 상반기
6859,24.0,0.298,"암호화폐, 코인, 블록체인, 거래소, 리플, 토큰, 발행, 프로젝트, 화폐, 썸",암호화폐 블록체인 코인 디지털 스테이블 통화 자산 열풍 비트코인 기축
6860,25.0,0.3239,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",애플 수수료 페이 카드사 단말기 이스라엘 제안 협상 이달 중국
6861,6.0,0.3555,"중국, 위안, 알리바바, 구글, 알리페이, 앱, 애플, 위챗, 위안화, 인민은행",앱 수수료 구글 마켓 인앱 법안 통과 국회 주장 인하
6862,21.0,0.3819,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",다날 코인 삼성카드 페이 핀테크 가상자산 출신 취임 메신저 박
6863,31.0,0.2876,"온라인, 아마존, 쇼핑몰, 롯데, 유통, 쇼핑, 판매, 오픈마켓, 오프라인, 커머스",판매자 등록 국민카드 구매자 차량 중고차 구매 직거래 신용카드 판매
6864,18.0,0.3853,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",디지털 지급결제 핀테크 세미나 프로그램 금융결제원 박람회 주제 스포츠서울 버
6865,19.0,0.8318,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",한국은행 발행 화폐 계획 파일럿 테스트 디지털 중앙은행 지급결제 모의실험
6866,1.0,0.5538,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",통합 플랫폼 페이 은행 계좌 플랫 폼 카드 금융지주 출시
6867,34.0,0.3306,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",노조 지방 유출 협의회 부산일보 개정안 역외 은행 가속 여당
6868,10.0,0.2968,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",가상화폐 비트코인 코인 거래소 가상자산 시세 주식 화폐 교수 암호화폐
6869,34.0,0.5004,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",은행 개정안 전금법 예탁 핀테크 금 빅테크 계좌 대출 카드사
6870,34.0,0.2897,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",은행 지방 마이데이터 인터넷전문은행 허가 진출 신청 예비 전북은행 종합지급결제
6871,2.0,0.5611,"가상화폐, 거래소, 가상통화, 비트코인, 계좌, 법, 금지, 투기, 가상자산, 자금세탁",가상자산 사처 입 법조 부처 금지 의무 컨트롤 타워 피해자
6872,14.0,0.415,"토스, 비바리퍼블리카, 온라인, 토스페이먼츠, 사, 토스뱅크, 가맹점, 플러스, 네이버, 보험",토스 인력 계열사 분기 비바리퍼블리카 계획 직장 지원자 은행 연말
6873,21.0,0.5531,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",디지털 농협은행 은행 부 행장 지점 미스트 직원 영입 디지털금융
6874,19.0,0.5353,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",디엠 발행 코인 레비 스테이블 페이스북 협회 디지털 달러화 통화
6875,10.0,0.4388,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",메시지 브랜드 뇌 광고 직관 마케팅 전달 이야기 애플 제품
6876,8.0,0.8518,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 테슬라 암호화폐 자동차 머스크 중단 이날 현지 비판 대금
6877,25.0,0.2988,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",수수료 은행 온라인 사 가맹점 토스 카드 인하 카드사 공격
6878,14.0,0.4867,"토스, 비바리퍼블리카, 온라인, 토스페이먼츠, 사, 토스뱅크, 가맹점, 플러스, 네이버, 보험",토스 채용 계열사 은행 출범 지원자 직군 증권 인력 비중
6879,2.0,0.4468,"가상화폐, 거래소, 가상통화, 비트코인, 계좌, 법, 금지, 투기, 가상자산, 자금세탁",가상자산 계좌 은행 모니터링 입출금 특금법 거래소 제출 출액 자료
6880,27.0,0.7088,"위원장, 혁신, 원장, 간담회, 강조, 데일리안, 김, 회장, 이날, 금감원",청년층 금발 청년 퓨처스 가계 부채 대출 위원장 특별 주택
6881,27.0,0.6108,"위원장, 혁신, 원장, 간담회, 강조, 데일리안, 김, 회장, 이날, 금감원",청년 금발 퓨처스 청년층 부채 특별 금융위 위원장 대출 주택
6882,14.0,0.4268,"토스, 비바리퍼블리카, 온라인, 토스페이먼츠, 사, 토스뱅크, 가맹점, 플러스, 네이버, 보험",토스 계열사 증권 채용 입사 직장 은행 이직 분기 한경
6883,28.0,0.6372,"대비, 분기, 영업, 실적, 매출, 주가, 상승, 감소, 기준, 동기",매출 대비 분기 동기 클라우드 코 게임 실적 영업 금지
6884,28.0,0.6033,"대비, 분기, 영업, 실적, 매출, 주가, 상승, 감소, 기준, 동기",게임 매출 분기 대비 웹 보드 동기 페이 글로벌 클라우드
6885,27.0,0.5717,"위원장, 혁신, 원장, 간담회, 강조, 데일리안, 김, 회장, 이날, 금감원",청년층 청년 금발 의견 부채 가계 특별 대출 위원 소통
6886,19.0,0.5719,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",계획 중앙은행 네이버 한은 모의실험 공고 디지털 입찰 이달 발행
6887,19.0,0.5771,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",디지털 화폐 네이버 중국 씨티 한국은행 모의실험 케이 발행 컴퓨터
6888,9.0,0.3125,"대출, 신용, 금리, 담보, 예금, 보증, 이자, 등급, 한도, 자산",네이버 부동산 은행 대출 플랫폼 신한은행 전세 수수료 페이 금리
6889,12.0,0.3018,"후보, 채용, 박, 지방, 직원, 인력, 일자리, 서울시, 공약, 시민",채용 한은 전문가 인력 박사 한은법 노동 경력 고용 개정안
